member_0,member_1,member_2,member_3,member_4
1,0,7,6,2
1,1,1,6,2
0,0,0,7,2
1,1,1,2,2
1,7,4,4,2
1,0,0,7,2
1,1,7,3,2
1,0,6,7,2
1,0,6,7,2
1,0,0,7,2
1,1,7,4,2
1,0,0,7,2
1,7,7,2,2
0,0,5,7,2
0,0,6,7,2
0,0,5,7,2
0,0,6,7,2
1,7,6,3,2
0,0,6,7,2
1,1,0,3,2
0,0,6,7,2
0,0,6,7,2
1,1,7,3,2
0,0,5,7,2
1,2,1,6,2
1,0,0,7,2
1,7,5,3,2
1,0,6,7,2
0,0,5,7,2
1,0,6,7,2
1,0,6,7,2
1,0,1,6,2
1,0,0,6,2
1,0,6,7,2
1,0,7,6,2
1,1,7,4,2
1,0,6,7,2
1,0,7,5,2
1,7,6,3,2
1,0,1,6,2
1,0,0,7,2
1,1,7,4,1
1,0,1,6,2
1,0,6,7,2
1,7,5,3,2
0,0,5,7,2
1,0,0,7,2
0,0,5,7,2
1,1,1,6,2
1,0,7,7,2
1,0,0,7,2
1,1,7,3,2
1,0,0,7,2
0,0,6,7,2
1,1,5,1,2
1,0,0,7,2
1,1,7,3,2
0,0,5,7,2
0,0,0,7,2
1,1,5,2,2
1,0,7,6,2
1,1,0,3,2
1,0,7,6,2
1,1,7,3,2
0,0,5,7,2
1,0,0,7,2
1,2,2,5,2
0,0,0,7,2
1,1,0,3,2
1,0,1,6,2
1,0,0,7,2
1,0,6,7,2
0,0,6,7,2
0,0,6,7,2
1,1,7,3,2
1,1,7,4,2
0,0,5,7,2
1,1,0,2,2
0,0,5,7,2
1,0,0,7,2
0,0,5,7,2
1,1,7,3,2
1,1,7,4,2
1,1,7,4,2
1,1,7,3,2
1,0,0,7,2
1,0,6,7,2
1,1,0,3,2
1,0,0,7,2
1,0,0,7,2
1,0,6,7,2
1,0,0,7,2
1,7,5,3,2
1,1,7,3,2
1,0,0,7,2
0,0,5,7,2
1,0,0,7,2
1,0,0,6,2
1,0,0,7,2
1,1,2,2,2
0,0,0,7,2
