member_0,member_1,member_2,member_3,member_4
5,3,3,0,2
5,3,3,0,2
5,3,3,0,2
5,4,3,0,2
5,4,4,0,2
5,4,4,1,2
5,4,4,1,2
4,4,3,0,2
5,4,4,0,2
5,3,3,0,2
5,4,3,0,2
5,4,4,1,2
5,4,3,0,2
5,3,3,0,1
5,4,3,1,2
5,3,3,0,2
5,3,3,0,2
5,3,3,0,2
5,3,3,0,1
5,4,4,1,2
5,4,3,1,2
5,4,3,0,2
5,4,4,0,2
5,4,3,0,2
5,4,4,0,2
5,4,4,1,2
5,4,4,0,2
5,4,3,0,2
5,3,3,0,2
5,4,4,1,2
4,4,4,0,2
5,4,4,0,2
5,4,3,0,2
4,4,4,0,2
4,4,4,0,2
5,4,4,2,2
5,4,4,1,2
5,4,4,0,2
5,4,4,1,2
5,4,4,2,2
5,4,4,1,2
4,3,3,0,2
5,4,4,1,2
5,3,3,0,2
5,4,4,1,2
5,4,4,0,2
5,3,3,0,2
5,4,4,1,2
5,3,3,1,2
5,4,4,1,2
5,4,4,2,2
5,4,4,0,2
4,4,3,0,2
5,2,3,0,2
5,4,4,0,1
5,4,4,1,2
5,4,4,2,2
5,3,3,0,2
5,4,4,0,2
5,4,4,1,1
5,4,4,0,2
5,4,3,1,2
5,4,4,1,2
5,4,4,2,2
5,4,4,0,2
5,4,4,2,2
5,4,4,2,2
5,4,4,2,2
5,4,4,0,2
5,3,3,0,2
5,4,4,1,2
5,3,3,0,2
5,4,4,2,2
5,3,3,0,1
5,3,3,0,2
4,4,3,1,2
5,3,3,0,2
5,4,4,1,2
5,4,4,1,2
5,4,4,1,2
5,4,4,1,2
5,4,3,0,2
5,2,3,1,1
5,4,4,1,2
5,4,4,2,2
5,4,3,0,2
5,4,3,0,2
5,4,4,0,2
4,3,3,1,2
0,3,3,0,2
5,4,4,1,2
5,3,3,0,2
5,4,4,1,2
5,4,3,0,2
5,4,3,0,2
5,4,3,0,2
5,2,3,0,2
5,4,3,0,2
5,4,3,0,2
5,4,4,0,2
5,4,4,2,2
