member_0,member_1,member_2,member_3,member_4
1,7,3,3,2
1,7,4,3,2
0,0,3,2,0
2,7,3,3,2
1,7,3,3,0
1,0,5,7,5
1,7,3,3,2
0,0,5,3,7
1,7,3,1,2
1,7,4,3,2
1,7,5,3,2
1,7,3,2,2
1,7,5,3,2
1,0,3,4,0
1,7,3,4,2
0,0,3,4,0
1,0,3,4,0
1,7,4,2,2
1,7,4,3,2
0,0,3,3,0
0,0,3,2,0
0,0,3,4,0
1,0,3,2,0
1,0,3,2,2
0,0,3,3,0
0,0,4,3,7
1,7,4,3,2
2,7,6,7,2
1,7,3,7,0
1,0,5,7,5
1,0,3,2,0
1,0,5,0,7
0,0,5,3,7
1,7,3,3,2
1,7,3,3,2
0,0,5,1,7
0,0,3,3,0
2,7,5,0,2
1,7,3,3,2
0,0,3,4,0
1,7,4,4,2
1,0,4,3,7
1,7,3,3,2
1,0,3,2,0
0,0,3,3,0
1,0,3,3,1
1,7,4,3,2
1,7,3,3,2
1,7,3,7,2
1,7,3,4,2
1,0,3,2,0
1,7,5,0,2
1,0,5,3,7
1,7,3,7,2
1,7,3,3,2
0,0,5,3,7
1,0,6,6,5
1,7,5,5,2
1,7,3,0,2
1,7,3,3,2
1,7,5,3,2
0,0,3,3,0
1,0,5,3,7
1,0,3,3,0
1,0,3,4,0
1,0,3,4,0
1,7,4,3,2
1,7,3,3,2
1,0,4,2,7
1,0,3,2,1
2,7,3,4,2
0,0,4,3,7
1,7,5,3,2
1,0,5,3,7
1,7,5,3,2
0,0,3,4,0
1,7,4,1,2
1,0,3,4,0
2,7,5,0,2
2,7,3,6,2
1,0,3,5,0
0,0,3,3,0
1,7,3,4,2
1,0,3,4,0
1,7,5,3,2
1,7,3,6,2
1,7,4,3,2
1,0,3,3,0
1,7,3,2,2
1,7,4,5,2
1,7,3,2,2
0,0,5,3,7
0,0,3,3,0
0,0,3,3,0
1,7,3,3,2
1,7,4,3,2
1,0,4,3,7
1,7,3,2,2
1,7,3,2,2
1,0,3,2,0
0,0,4,3,7
