member_0,member_1,member_2,member_3,member_4
0,0,3,7,5
1,1,3,7,5
1,2,3,7,5
1,0,3,7,5
0,0,3,7,5
1,1,3,4,5
0,1,3,7,5
0,0,3,7,5
1,0,3,7,5
1,0,3,7,5
1,1,3,7,5
1,1,3,6,5
0,0,3,7,5
0,0,3,7,5
1,2,3,7,5
0,1,3,7,5
1,1,3,5,5
1,2,3,7,5
0,0,3,7,5
1,2,3,7,5
1,2,3,7,5
0,1,3,7,5
1,0,3,7,5
1,2,3,7,5
0,0,3,7,5
0,1,3,7,5
1,1,3,6,5
1,2,3,7,5
1,1,3,6,5
1,2,3,7,5
1,1,3,7,5
1,1,3,5,5
1,1,3,7,5
1,2,3,6,5
1,2,3,7,5
1,2,3,7,5
0,1,3,7,5
1,1,3,7,5
1,1,3,5,5
1,2,3,7,5
1,2,3,4,5
1,0,3,5,5
1,1,3,4,5
1,1,3,4,5
1,2,3,7,5
1,2,3,7,5
1,1,3,7,5
0,1,3,7,5
0,0,3,7,5
0,0,3,7,5
0,0,3,7,5
1,2,3,7,5
1,1,3,7,5
1,1,3,7,5
1,2,3,7,5
1,1,3,7,5
1,0,3,7,5
1,2,3,7,5
0,0,3,7,5
1,1,3,5,5
0,0,3,6,5
0,0,3,7,5
1,1,3,7,5
1,1,3,6,5
0,0,3,7,5
0,1,3,7,5
1,1,3,7,5
0,0,3,7,5
1,0,3,7,5
1,2,3,7,5
1,2,3,7,5
1,0,3,7,5
4,1,3,7,1
1,1,3,5,5
1,1,3,7,5
1,1,3,7,5
1,1,3,7,5
0,0,3,7,5
1,1,3,2,5
1,1,3,4,5
1,2,3,7,5
1,1,3,4,5
1,1,3,7,5
1,1,3,7,5
0,0,3,7,5
1,2,3,7,5
1,2,3,7,5
1,0,3,7,5
0,1,3,7,5
1,2,3,7,5
1,1,3,3,5
1,1,3,7,5
1,2,3,7,5
1,1,3,7,5
1,2,3,3,5
1,2,3,7,5
1,1,3,7,5
0,1,3,7,5
1,1,3,6,5
1,0,3,7,5
1,1,3,5,5
