member_0,member_1,member_2,member_3,member_4
7,1,7,8,0
8,7,7,6,0
0,7,7,7,0
8,7,7,6,0
7,2,7,8,0
0,9,7,6,0
0,7,7,6,0
8,7,7,6,0
0,7,7,6,0
8,7,7,6,0
0,9,7,6,0
8,7,7,6,0
0,9,7,6,0
8,7,7,6,0
0,9,7,6,0
0,7,7,7,0
0,7,7,7,0
7,0,7,8,0
0,9,7,6,0
0,9,7,6,0
0,9,7,6,0
0,7,7,7,0
7,0,7,4,0
7,0,7,4,0
0,9,7,6,0
0,7,7,7,0
7,9,7,6,0
8,7,7,6,0
0,9,7,6,0
8,7,7,6,0
8,7,7,6,0
0,9,7,6,0
0,9,7,6,0
8,7,7,6,0
8,7,7,6,0
7,9,7,6,0
7,0,7,4,0
8,7,7,6,0
0,7,7,7,0
8,7,7,7,0
0,9,7,6,0
7,0,7,4,0
8,7,7,6,1
0,7,7,7,0
0,9,7,6,0
0,7,7,7,0
0,7,7,7,0
7,3,6,9,0
0,9,7,6,0
7,0,7,4,0
7,0,7,4,0
0,7,7,7,0
7,2,7,8,0
0,9,7,6,0
8,7,7,6,0
8,7,7,7,0
0,9,7,6,0
0,9,7,7,9
0,7,7,7,0
0,9,7,6,0
7,3,6,9,0
7,3,6,8,0
7,0,7,4,0
7,2,7,8,0
7,3,6,8,0
8,7,7,6,0
7,0,7,4,0
8,7,7,6,0
0,7,7,7,0
0,9,7,6,0
7,0,7,8,0
0,7,7,7,0
0,9,7,6,0
8,7,7,6,0
0,9,7,6,0
0,9,7,6,0
0,7,7,7,0
0,9,7,6,0
0,7,7,6,0
7,1,7,8,0
8,7,7,6,0
8,7,7,6,0
0,9,7,6,0
7,0,7,4,0
0,7,7,7,0
0,9,7,6,0
8,7,7,6,0
7,8,7,6,0
7,9,7,6,0
0,7,7,7,0
7,0,7,4,0
7,0,7,8,0
7,3,6,8,0
0,9,7,7,1
7,9,7,6,0
0,7,7,7,0
0,9,7,6,0
0,9,7,6,0
0,7,7,7,0
7,0,7,4,0
0,7,7,7,0
0,9,7,6,0
7,0,7,8,0
0,9,7,6,0
8,7,7,6,8
7,3,6,8,0
0,7,7,7,0
0,9,7,6,0
7,0,7,4,0
0,7,7,7,0
8,7,7,6,0
7,9,7,6,0
8,7,7,6,0
7,0,7,8,0
0,7,7,6,0
7,0,7,4,0
7,4,6,9,0
8,7,7,6,0
0,9,7,6,0
7,0,7,8,0
8,7,7,7,0
0,9,7,6,0
0,7,7,7,0
7,2,7,8,0
0,9,7,6,0
7,9,7,6,0
8,7,7,7,0
0,9,7,6,0
0,7,7,7,0
8,7,7,6,0
0,7,7,6,0
7,0,7,4,0
0,9,7,6,0
0,9,7,6,0
