member_0,member_1,member_2,member_3,member_4
5,4,5,7,1
0,4,5,0,4
0,8,6,0,4
0,5,5,0,4
0,4,6,0,4
0,4,5,0,4
0,4,6,0,4
0,5,6,0,4
0,4,5,0,4
0,4,6,0,4
0,4,6,0,1
0,4,5,0,4
0,4,5,0,1
0,4,5,0,1
0,5,6,0,1
0,9,5,0,4
0,4,5,0,4
0,4,6,0,4
0,9,6,0,4
5,5,5,7,4
0,9,5,0,1
0,4,5,0,1
0,5,6,0,4
0,4,6,0,4
0,5,5,0,4
0,4,6,0,4
0,4,5,0,4
0,5,5,0,1
0,4,5,0,1
0,6,6,0,4
0,4,5,0,4
5,4,5,7,1
5,5,6,0,1
0,1,6,0,1
0,4,5,0,1
0,5,6,0,4
0,5,5,0,4
0,4,6,0,4
0,4,5,0,1
5,4,5,7,4
0,6,6,0,4
0,4,6,0,1
0,5,5,0,1
4,4,5,7,1
0,5,5,0,1
0,4,6,0,4
0,0,6,0,4
0,5,6,0,4
5,5,5,7,1
0,5,6,0,4
0,9,5,0,4
5,4,6,7,4
0,4,5,0,4
0,4,6,0,1
0,5,5,0,4
0,5,6,7,1
0,5,5,0,4
0,4,6,0,4
5,4,5,0,4
0,9,6,0,4
0,5,5,0,4
5,4,6,7,1
0,4,5,0,4
5,4,5,7,4
0,5,5,0,4
0,4,5,0,4
0,5,5,0,1
0,4,5,0,4
0,4,5,0,4
0,2,5,0,4
0,5,5,0,4
5,5,5,7,1
0,5,5,0,4
5,4,6,7,4
0,4,5,0,4
0,9,5,0,4
0,4,5,0,4
0,9,5,0,1
4,5,6,0,1
0,5,5,0,1
0,4,6,0,4
0,0,5,0,4
0,4,5,0,4
0,5,5,0,4
5,6,6,0,1
0,4,5,0,4
0,4,5,0,4
0,5,5,0,4
0,4,5,0,4
0,4,5,0,4
0,5,5,0,4
0,4,6,0,4
0,4,5,0,4
0,4,5,0,4
0,5,6,0,4
0,5,5,0,4
5,4,6,0,4
0,5,6,0,4
0,4,5,0,4
0,4,6,0,4
0,4,6,0,4
0,4,5,0,4
4,4,5,0,1
0,4,5,0,4
5,5,6,7,4
0,0,6,0,1
0,5,5,0,4
0,4,5,0,4
0,4,6,0,4
0,0,5,0,4
0,5,6,0,4
0,4,6,0,1
0,5,5,0,4
0,4,5,0,4
0,5,6,0,4
5,4,5,0,4
0,4,6,0,4
0,4,5,0,4
0,4,5,0,1
5,4,6,3,1
0,5,5,0,1
0,5,5,0,1
0,5,6,0,4
0,4,5,0,4
0,4,6,0,1
0,6,6,0,1
0,4,6,0,4
0,2,5,0,4
5,4,5,0,4
0,4,5,0,4
0,5,5,0,4
0,4,5,0,1
0,4,6,0,4
5,5,5,0,4
0,5,5,0,1
0,4,5,0,4
0,4,6,0,1
0,4,6,0,4
0,4,5,3,4
0,4,6,0,1
0,7,5,0,4
0,4,5,0,4
0,5,5,0,4
0,4,6,0,4
0,5,5,0,4
5,5,6,0,4
0,4,5,0,1
0,5,5,0,1
0,5,5,0,1
0,9,5,0,4
0,4,5,0,4
0,4,6,0,1
0,5,5,7,1
0,5,5,0,4
5,5,5,7,4
0,5,5,0,4
0,4,5,0,4
0,4,5,0,4
0,4,5,0,4
5,4,5,0,4
0,5,6,0,1
0,4,5,0,4
0,4,6,0,4
0,4,5,0,4
0,6,5,0,4
5,4,5,0,4
0,4,6,0,1
0,5,5,0,4
0,4,5,0,1
0,5,5,0,4
0,4,5,0,4
0,5,5,0,1
0,4,5,0,1
0,5,6,0,4
0,0,6,0,4
0,5,5,0,4
0,6,5,0,4
0,5,5,0,4
0,6,5,0,4
0,5,6,0,4
0,5,6,0,1
0,5,6,0,4
0,5,5,0,4
5,5,6,7,4
0,4,5,0,4
0,5,6,0,4
0,4,5,0,4
0,0,5,0,4
0,4,6,3,1
0,4,5,0,4
0,4,6,0,1
0,4,6,0,4
0,4,5,0,4
0,5,5,0,4
0,4,5,0,4
5,4,5,7,4
5,4,5,0,4
0,5,5,0,4
0,4,5,0,1
0,5,6,0,4
0,4,5,0,4
0,8,5,0,4
0,4,5,0,1
0,4,5,0,4
0,6,6,0,4
0,4,5,0,4
0,4,6,0,1
0,5,5,0,4
0,4,6,0,4
0,0,5,0,4
0,4,6,0,1
0,4,5,0,4
0,5,5,0,4
0,4,5,0,1
0,6,6,0,4
0,4,5,0,4
0,1,5,0,4
0,4,5,0,4
0,4,6,0,4
0,4,5,0,1
5,5,5,7,4
0,5,5,0,4
0,6,6,0,4
0,4,5,0,1
0,9,5,0,1
0,5,6,0,4
0,4,5,0,1
0,4,5,0,4
0,4,5,0,4
0,9,6,0,1
5,4,5,7,1
0,4,5,0,4
0,1,5,0,1
0,4,5,0,4
5,4,5,0,4
0,4,5,0,1
0,5,6,0,4
0,4,5,0,4
0,4,5,0,4
0,1,5,0,4
5,6,5,0,4
0,4,6,0,1
5,4,6,0,4
0,4,6,0,4
0,4,6,0,4
0,4,5,3,1
0,5,5,0,4
5,4,5,0,4
0,4,6,0,1
5,5,5,0,4
0,5,5,0,4
0,4,5,0,4
0,4,6,0,4
0,4,5,3,1
0,7,5,0,4
0,5,5,0,4
5,4,5,7,1
0,0,6,0,4
0,5,5,0,4
5,4,5,7,4
0,4,6,0,4
0,4,5,0,1
0,5,6,0,1
0,5,6,0,4
5,5,6,7,1
0,9,6,0,4
0,4,6,0,1
0,5,5,0,1
0,4,5,0,1
5,5,6,0,4
0,5,5,0,4
0,5,6,0,4
5,5,5,7,1
0,5,6,0,1
0,4,5,0,4
0,4,5,0,4
0,5,6,0,4
0,9,6,0,4
5,4,5,3,4
0,4,5,0,4
0,4,5,0,1
0,5,5,0,4
0,4,5,0,4
5,5,6,0,4
0,4,5,7,1
0,4,5,0,1
0,5,5,0,1
0,5,6,0,1
0,5,6,0,1
0,5,6,0,4
0,4,6,0,1
0,4,6,0,4
0,5,5,0,4
0,4,5,0,4
0,4,5,0,4
0,4,6,0,4
0,4,5,0,4
0,4,5,0,1
0,5,6,0,4
0,5,5,0,4
0,5,5,0,4
0,5,6,0,4
0,0,5,0,4
0,4,6,3,4
0,9,6,0,4
5,5,6,0,4
0,5,6,0,1
0,8,6,0,1
5,5,6,0,4
0,4,6,0,4
0,4,6,0,4
0,4,5,0,4
0,4,5,0,1
0,4,5,0,4
0,5,6,0,1
0,4,5,0,4
5,5,5,7,4
0,3,6,0,4
5,5,6,0,1
0,4,5,3,4
0,4,5,0,4
5,4,5,0,4
5,5,6,0,1
5,4,5,3,4
0,5,5,0,4
0,4,6,0,4
0,7,5,0,4
0,4,5,0,1
0,5,5,0,1
0,5,5,0,1
0,4,5,0,1
0,5,5,0,4
0,5,5,0,4
0,6,6,0,4
0,4,5,0,1
0,0,6,0,4
0,4,6,0,4
0,4,5,0,4
0,4,6,3,1
0,5,6,0,1
0,5,5,0,1
0,9,6,0,1
0,5,6,0,4
5,5,6,0,4
0,4,5,0,1
0,4,5,0,4
0,5,5,0,4
0,4,5,3,4
0,9,5,0,1
0,4,6,0,1
0,4,5,0,4
5,5,5,0,4
0,4,6,0,1
0,4,5,0,1
0,4,6,0,4
0,4,6,3,1
0,4,6,0,4
0,5,6,0,4
0,0,5,0,4
0,4,5,3,4
4,5,5,0,1
0,4,5,0,4
0,5,5,0,4
0,9,5,0,4
0,4,5,0,1
0,5,5,0,4
0,4,5,0,4
5,5,5,7,1
5,6,6,7,1
5,5,6,0,1
0,4,5,0,1
0,5,5,0,4
0,4,6,0,1
5,4,5,7,4
0,0,5,0,4
0,5,5,0,1
0,4,6,0,4
0,4,6,0,1
0,5,6,0,4
0,7,5,0,1
0,5,5,0,4
5,4,5,7,4
5,4,5,0,1
0,4,5,0,4
0,5,6,0,4
0,9,5,0,4
0,4,6,0,1
0,4,6,0,4
0,4,5,0,4
0,5,6,0,4
0,4,5,0,4
0,0,5,0,1
0,5,5,0,1
0,5,5,0,4
5,5,5,7,4
0,4,5,0,4
0,5,6,0,1
0,5,6,0,4
0,4,6,0,1
0,4,6,0,4
0,4,5,0,1
