member_0,member_1,member_2,member_3,member_4
2,1,4,1,1
0,7,4,2,1
2,1,4,2,1
0,7,4,2,1
7,7,5,2,0
7,5,5,1,7
2,1,4,1,1
0,7,4,2,1
0,7,4,2,1
2,1,4,1,1
2,1,4,2,1
0,7,4,2,1
0,5,4,1,0
0,5,4,1,1
0,7,4,2,1
2,1,4,1,1
2,1,5,1,1
2,1,4,2,1
0,5,4,1,1
2,1,4,2,1
2,1,4,1,1
0,5,4,1,1
0,5,4,1,1
7,7,5,2,0
7,5,5,1,7
2,1,4,1,1
0,7,4,2,1
0,5,4,1,1
2,1,5,1,1
7,7,5,2,0
7,5,5,1,1
2,1,4,2,1
2,1,5,2,1
0,7,4,2,1
0,7,4,2,1
2,1,4,2,1
0,5,4,1,1
0,5,4,1,1
2,1,5,1,1
2,1,5,2,1
0,5,4,1,0
2,1,4,1,1
2,1,4,2,1
0,7,4,2,1
2,1,5,2,2
2,1,4,1,1
2,1,5,1,1
2,1,5,2,1
2,1,5,1,1
2,1,4,2,1
2,1,4,1,1
2,1,4,2,1
0,7,4,2,1
0,5,4,1,1
2,1,4,1,1
2,1,4,2,1
0,7,4,2,1
7,7,5,2,0
0,7,4,2,1
2,1,5,1,1
2,1,4,2,1
7,5,5,1,7
2,1,5,1,1
2,1,4,1,1
2,1,4,2,1
2,1,5,2,1
0,7,5,2,0
0,7,4,2,1
0,5,4,1,0
7,5,6,1,7
0,7,5,2,0
7,5,5,1,7
0,5,4,1,1
7,7,5,2,0
2,1,4,2,1
0,7,4,2,1
2,1,4,2,1
0,7,4,2,0
2,1,5,2,1
7,7,5,2,0
2,1,5,2,1
2,1,5,1,1
0,5,4,1,1
2,1,4,1,1
0,5,4,1,1
2,1,5,2,1
2,1,4,2,1
0,5,4,1,1
0,5,5,1,1
0,5,4,1,1
2,1,4,2,1
2,1,3,2,1
7,7,5,2,0
0,7,4,2,1
6,7,5,2,0
2,1,5,2,1
0,7,4,2,1
0,7,4,2,1
2,1,4,2,2
2,1,5,1,1
0,5,4,1,1
