member_0,member_1,member_2,member_3,member_4
0,7,0,2,1
0,7,0,2,2
7,7,0,2,2
0,7,0,2,1
0,7,0,2,2
1,7,2,2,1
7,7,0,2,3
1,7,2,2,1
0,7,0,2,2
4,7,3,2,4
4,7,3,2,4
1,7,2,2,1
7,7,0,2,2
7,7,1,2,3
0,7,0,2,1
0,7,0,2,2
0,7,0,2,2
0,7,0,2,2
4,7,4,2,4
1,7,2,2,1
1,7,2,2,1
0,7,0,2,1
7,6,0,2,3
0,7,0,2,2
0,7,0,2,2
1,7,3,2,1
0,7,0,2,1
2,7,3,2,1
7,7,1,2,3
0,7,0,2,2
1,7,2,2,1
1,7,3,2,1
3,7,2,2,7
3,7,1,2,7
0,7,0,2,1
0,7,0,2,1
1,7,3,2,1
3,7,2,2,7
4,7,4,2,4
1,7,2,2,1
1,7,2,2,1
7,7,0,2,2
3,7,2,2,6
7,7,0,2,3
1,7,1,2,1
0,7,0,2,1
3,6,1,2,7
4,7,3,2,4
3,7,1,2,7
1,7,3,2,1
0,7,0,2,2
0,7,0,2,1
0,7,0,2,1
7,7,0,2,3
0,7,0,2,3
0,7,0,2,2
1,7,3,2,1
1,7,4,2,1
0,7,0,2,2
3,7,1,2,7
1,7,3,2,1
1,7,3,2,1
4,7,3,2,4
7,7,0,2,3
0,7,0,2,2
2,7,3,2,1
7,7,1,2,3
7,6,1,2,3
1,7,3,2,1
0,7,0,2,1
1,7,2,2,1
3,7,1,2,7
0,7,0,2,2
7,7,0,2,2
3,7,1,2,7
0,7,0,2,2
0,7,0,2,1
0,7,0,2,1
3,6,1,2,7
7,7,0,2,3
0,7,0,2,1
0,7,0,2,2
0,7,0,2,2
0,7,0,2,3
0,7,0,2,2
4,7,2,2,5
0,7,0,2,2
1,7,3,2,1
4,7,4,2,4
1,7,2,2,1
0,7,0,2,2
0,7,0,2,1
0,7,0,2,2
1,7,3,2,1
7,7,0,2,2
0,7,0,2,3
0,7,0,2,1
1,7,2,2,1
0,7,0,2,2
0,7,0,2,1
0,7,0,2,2
